date,close,open,high,low
2016/9/5,6476.68,6379.5,6483.67,6379.5
2016/9/2,6366.24,6338.42,6378.13,6338.38
2016/9/1,6319.9,6289.05,6329.5,6271.44
2016/8/31,6311.56,6357.37,6359.63,6305.36
2016/8/30,6347.79,6295.42,6351.72,6295.42
2016/8/29,6300.28,6300.55,6307.18,6279.68
2016/8/26,6285.07,6259.43,6303.41,6259.43
2016/8/25,6256.84,6274.67,6281.87,6249.91
2016/8/24,6296.41,6329.66,6341,6267.79
2016/8/23,6328.13,6348.81,6348.95,6301.69
2016/8/22,6364.74,6359.75,6374.58,6316.4
2016/8/19,6352.17,6364,6394,6333.47
2016/8/18,6366.7,6305.01,6404.01,6303.98
2016/8/17,6302.73,6335.43,6357.3,6290.33
2016/8/16,6339.97,6327.97,6381.16,6320.75
2016/8/15,6318.18,6257.5,6333.35,6256.57
2016/8/12,6208.21,6159.29,6218.84,6159.29
2016/8/11,6127.26,6085.6,6143.2,6074.39
2016/8/10,6067.76,6062.54,6094.29,6046.5
2016/8/9,6060.47,6053.36,6062.39,6038.9
2016/8/8,6048.46,5965.91,6048.48,5965.91
2016/8/5,5951.71,5889.01,5961.1,5889.01
2016/8/4,5882.71,5867.57,5902.82,5867.57
2016/8/3,5866.89,5941.03,5941.03,5866.1
2016/8/2,5942.9,5942.9,5942.9,5942.9
2016/8/1,5939.49,5878.32,5962.05,5878.12
2016/7/29,5895.3,5967.49,5971.24,5890.97
2016/7/28,5967.59,5976.78,5976.78,5933.28
2016/7/27,5977.99,5957.21,5990.37,5928.57
2016/7/26,5940.94,5932.74,5982.07,5906.28
2016/7/25,5940.2,5934.2,5963.7,5910.9
2016/7/22,5931.08,5946.28,5946.28,5916.23
2016/7/21,5950.9,5922.66,5971.71,5922.66
2016/7/20,5907.58,5874.58,5912.97,5868.96
2016/7/19,5879.1,5919.25,5919.38,5871.64
2016/7/18,5901.51,5887.7,5904.71,5866.39
2016/7/15,5895.47,5877.73,5916.87,5869.91
2016/7/14,5863.91,5819.6,5868.21,5799
2016/7/13,5831.63,5809.46,5854.95,5809.46
2016/7/12,5808.34,5738.96,5808.77,5738.96
2016/7/11,5697.74,5621.11,5709.33,5621.11
2016/7/8,5625.63,5649.1,5649.1,5608.21
2016/7/7,5639.61,5584.7,5644.4,5584.66
2016/7/6,5592.8,5658.43,5658.43,5563.05
2016/7/5,5669.04,5736.78,5736.81,5666.37
2016/7/4,5737.51,5686.17,5757.89,5686.17
2016/7/1,5686.13,5686.13,5686.13,5686.13
2016/6/30,5666.62,5580.98,5669.82,5580.98
2016/6/29,5557.44,5514.89,5563.31,5514.89
2016/6/28,5488.46,5498.74,5498.74,5432.32
2016/6/27,5525.83,5521.92,5544.41,5468.97
2016/6/24,5553.6,5662.87,5691.11,5442.28
2016/6/23,5653.23,5654.93,5660.74,5627.63
2016/6/22,5653.15,5617.3,5657.06,5579.6
2016/6/21,5618.1,5573.16,5622.92,5573.16
2016/6/20,5554.5,5495.65,5558.87,5495.65
2016/6/17,5514.55,5485.77,5533.97,5485.77
2016/6/16,5478.43,5572.29,5572.45,5463.82
2016/6/15,5574.84,5538.7,5592.78,5495.28
2016/6/14,5529.51,5548.46,5555.89,5520.44
2016/6/13,5554.89,5663.79,5663.79,5533.29
2016/6/10,5692.08,5777,5777.3,5686.65
2016/6/9,5776.57,5776.57,5776.57,5776.57
2016/6/8,5796.95,5807.18,5807.69,5774.67
2016/6/7,5821.07,5738.39,5824.04,5738.39
2016/6/6,5721.28,5695.95,5722.05,5671.16
2016/6/3,5702.94,5691.36,5725.04,5688.75
2016/6/2,5688.8,5678.8,5693.83,5656.96
2016/6/1,5720.58,5708.05,5749.82,5707.92
2016/5/31,5726.34,5672.18,5760.44,5672.18
2016/5/30,5675.95,5657.63,5707.06,5634.39
2016/5/27,5639.71,5578.23,5649.7,5557.4
2016/5/26,5565.27,5567.89,5569.62,5532.46
2016/5/25,5586.27,5468.85,5590.83,5468.85
2016/5/24,5447.5,5452.88,5457.37,5420.99
2016/5/23,5453.28,5447.87,5496.6,5440.8
2016/5/20,5442.25,5411.77,5473.29,5395.89
2016/5/19,5417.77,5471.08,5471.59,5411.06
2016/5/18,5476.93,5533.93,5533.93,5451.47
2016/5/17,5538.33,5477.8,5547.18,5474.01
2016/5/16,5454.81,5411.94,5484.95,5405.21
2016/5/13,5417.85,5468.45,5469.11,5398.13
2016/5/12,5475.38,5502.42,5508.18,5454.18
2016/5/11,5507.46,5522.72,5557.92,5485.59
2016/5/10,5519.26,5504.97,5524.97,5459.45
2016/5/9,5516.53,5521.71,5564.98,5511
2016/5/6,5521.69,5603.4,5603.4,5513.4
2016/5/5,5595.09,5634.36,5634.36,5581.88
2016/5/4,5632.73,5653.06,5653.06,5598.08
2016/5/3,5664.49,5755.96,5755.96,5659.62
2016/5/2,5755.81,5755.81,5755.81,5755.81
2016/4/29,5762.4,5834.99,5834.99,5754.46
2016/4/28,5839.66,5828.72,5898.1,5812.34
2016/4/27,5832.62,5840.87,5853.7,5801.44
2016/4/26,5846.74,5835.18,5855.92,5767.59
2016/4/25,5843.38,5907.76,5907.76,5829.91
2016/4/22,5914,5968.82,5968.82,5886.61
2016/4/21,5973.28,5892.5,5982.21,5892.5
2016/4/20,5887.35,5968.76,5972.37,5844.32
2016/4/19,5966.68,5913.47,5975.11,5913.47
2016/4/18,5912.32,5954.85,5954.85,5864.98
2016/4/15,5964.28,5967.26,5982.42,5935.15
2016/4/14,5965.65,5942.11,6023.84,5942.11
2016/4/13,5923.33,5761.06,5925.81,5761.06
2016/4/12,5749.61,5729.13,5751.25,5721.01
2016/4/11,5725.81,5687.35,5745.64,5655.91
2016/4/8,5684.11,5667.62,5684.12,5607.31
2016/4/7,5675.71,5653.19,5700.9,5640.27
2016/4/6,5642.32,5627.88,5649.68,5614.01
2016/4/5,5640.06,5710.23,5710.23,5603.9
2016/4/4,5711.17,5712.11,5712.11,5711.17
2016/4/1,5712.85,5781.79,5790.13,5688.63
2016/3/31,5781.6,5760.78,5789.66,5739.92
2016/3/30,5754.05,5650.2,5756.92,5650.2
2016/3/29,5632.17,5632.79,5646.49,5604.53
2016/3/28,5631.73,5631.73,5631.73,5631.73
2016/3/24,5635.87,5702.48,5702.48,5613.31
2016/3/23,5713.39,5727.02,5742.3,5674.95
2016/3/22,5725.46,5733.55,5753.17,5702.32
2016/3/21,5726.03,5708.24,5748.95,5704.25
2016/3/18,5696.52,5624.52,5701.4,5624.52
2016/3/17,5619.99,5538.25,5642.75,5538.25
2016/3/16,5523.73,5547.79,5570.21,5495.98
2016/3/15,5554.22,5607.45,5608.9,5543.12
2016/3/14,5612.01,5543.96,5642.64,5543.96
2016/3/11,5519.77,5434.67,5522.04,5420.47
2016/3/10,5443.5,5458.44,5507.94,5420.8
2016/3/9,5448.88,5484.6,5484.62,5405.07
2016/3/8,5497.12,5543.72,5544.41,5446.11
2016/3/7,5544.95,5518.86,5596.77,5518.79
2016/3/4,5510.31,5436.76,5514.39,5436.76
2016/3/3,5440,5445.34,5476.83,5396.77
2016/3/2,5447.27,5290.04,5462.47,5290.04
2016/3/1,5267.99,5178.16,5270.01,5178.16
2016/2/29,5173.48,5244.61,5246.07,5150.58
2016/2/26,5229.57,5128.74,5246.73,5128.74
2016/2/25,5142.77,5236.13,5239.51,5131.86
2016/2/24,5231.99,5289.4,5289.4,5199.07
2016/2/23,5306.67,5330.13,5350.02,5290.03
2016/2/22,5314.82,5274.09,5329.19,5274.02
2016/2/19,5263.89,5281.17,5281.17,5238.34
2016/2/18,5286.74,5157.24,5292.58,5157.24
2016/2/17,5146.03,5197.76,5251.98,5142.03
2016/2/16,5160.49,5083.9,5204.89,5083.89
2016/2/15,5083.92,4914.14,5087.93,4914.14
2016/2/12,4896.67,4963.57,4963.57,4894.76
2016/2/11,4975.37,5149.95,5149.95,4953.23
2016/2/10,5180.01,5180.01,5180.01,5180.01
2016/2/9,5174.95,5174.95,5174.95,5174.95
2016/2/8,5177.85,5177.85,5177.85,5177.85
2016/2/5,5215.13,5187.17,5239.89,5187.17
2016/2/4,5179.99,5130.11,5208.33,5130.11
2016/2/3,5140.1,5245.48,5245.48,5098.22
2016/2/2,5263.84,5294.91,5303.44,5243.01
2016/2/1,5299.36,5317.11,5336.77,5258.54
2016/1/29,5305.82,5186.16,5313.65,5173.84
2016/1/28,5198.44,5165.86,5210.51,5138.64
2016/1/27,5178.03,5145.21,5228.06,5130.23
2016/1/26,5148.95,5283.41,5283.49,5131.53
2016/1/25,5289.98,5220.32,5318.08,5220.32
2016/1/22,5217.77,5063.12,5236.02,5063.09
2016/1/21,5049.26,5152.48,5238.58,5048.13
2016/1/20,5162.18,5349.57,5349.57,5130.36
2016/1/19,5342.24,5209.16,5349.87,5209.16
2016/1/18,5208.37,5254.26,5266.73,5185.79
2016/1/15,5282.19,5375.69,5383.61,5281.25
2016/1/14,5356.67,5379.28,5379.28,5270.85
2016/1/13,5401.24,5356.76,5492.3,5356.76
2016/1/12,5339.94,5386.84,5450.02,5334.32
2016/1/11,5394.75,5570.69,5570.69,5390.4
2016/1/8,5580.94,5535.37,5620.77,5527.45
2016/1/7,5570.48,5776,5776,5563.69
2016/1/6,5783.33,5822.67,5823.39,5766.32
2016/1/5,5809.11,5856.5,5894.39,5774.38
2016/1/4,5887.92,6065.67,6065.67,5865.41
2015/12/31,6070.58,6050.64,6075.86,6050.55
2015/12/30,6062.65,6124.98,6133.1,6056
2015/12/29,6101.12,6093.67,6110.52,6081.98
2015/12/28,6102.64,6163.8,6170.7,6095.97
2015/12/24,6169.71,6145.57,6189.46,6145.57
2015/12/23,6144.36,6087.53,6156.57,6083.8
2015/12/22,6071.36,6068.01,6083.68,6053.64
2015/12/21,6063.13,6008.49,6089.01,6008.48
2015/12/18,6041.93,6077.24,6079.05,6016.54
2015/12/17,6086.53,6041.41,6134.61,6041.27
2015/12/16,6028.3,5928.45,6055.79,5928.45
2015/12/15,5911.68,5895.43,5960.93,5882.73
2015/12/14,5890.02,5823.12,5909.18,5799.76
2015/12/11,5946.99,6026.42,6032.14,5942.47
2015/12/10,6023.29,6055.42,6095.46,6009.56
2015/12/9,6081.75,6111.12,6112.38,6078.31
2015/12/8,6115.11,6183.45,6183.45,6078.89
2015/12/7,6183.27,6195.59,6224.58,6183.08
2015/12/4,6181.59,6238.53,6238.53,6154.62
2015/12/3,6258.48,6277.1,6277.1,6238.45
2015/12/2,6274.13,6242.1,6293.25,6229.09
2015/12/1,6242.4,6213.23,6273.61,6195.02
2015/11/30,6150.09,6164.98,6207.3,6103.08
2015/11/27,6166.06,6304.89,6312.7,6156.9
2015/11/26,6304.62,6372.25,6388.97,6289.76
2015/11/25,6323.79,6343.81,6353.25,6308.11
2015/11/24,6343.55,6365.7,6365.7,6297.74
2015/11/23,6365.82,6391,6415.76,6355.52
2015/11/20,6390.92,6326.84,6403.25,6303.2
2015/11/19,6326.97,6244.22,6343.18,6244.22
2015/11/18,6242.11,6245.27,6280.48,6234.95
2015/11/17,6244.12,6183.13,6330.44,6183.13
2015/11/16,6182.36,6295.32,6295.32,6167.05
2015/11/13,6296.37,6426.04,6426.04,6273.73
2015/11/12,6426.72,6303.43,6454.97,6303.43
2015/11/11,6301.97,6325.98,6343.75,6288.53
2015/11/10,6325.87,6429.17,6429.17,6310.15
2015/11/9,6430.18,6479.06,6513.5,6422.51
2015/11/6,6484.85,6505.6,6505.6,6452.79
2015/11/5,6511.07,6498.82,6555.55,6471.47
2015/11/4,6500.23,6355.76,6562.44,6354.87
2015/11/3,6347.1,6302.02,6393.56,6302.02
2015/11/2,6300.87,6364.91,6380.3,6285.63
2015/10/30,6365.56,6387.87,6412.05,6336.19
2015/10/29,6387.68,6450.67,6481.88,6376.38
2015/10/28,6444.04,6518.16,6518.16,6429.75
2015/10/27,6517.84,6526.79,6526.79,6433.84
2015/10/26,6529.85,6526.7,6611,6498.64
2015/10/23,6524.16,6448.02,6548.92,6448.02
2015/10/22,6444.72,6491.45,6491.45,6404.19
2015/10/20,6491.93,6510.44,6511.45,6427.88
2015/10/19,6509.88,6480.03,6512.43,6448.87
2015/10/16,6481.15,6448.32,6531.07,6448.32
2015/10/15,6447.32,6317.58,6470.44,6317.58
2015/10/14,6316.68,6324.47,6377.01,6306.8
2015/10/13,6381.63,6425.25,6447.82,6350.61
2015/10/12,6424.74,6332.86,6447.17,6332.86
2015/10/9,6332.15,6285.49,6431.07,6285.49
2015/10/8,6285.17,6368.47,6374.85,6242.18
2015/10/7,6368.73,6131.19,6370.38,6124.54
2015/10/6,6131.3,6131.78,6221.28,6092.57
2015/10/5,6131.26,6037.82,6174.67,6037.82
2015/10/2,6034.49,5836.56,6045.97,5836.56
2015/9/30,5836.23,5725.08,5864.04,5725.08
2015/9/29,5723.02,5901.79,5901.79,5652.31
2015/9/25,5901.56,5889.18,5936.53,5831.8
2015/9/24,5889.92,5923.79,5944.91,5867.03
2015/9/23,5923.99,6080.71,6080.71,5838.47
2015/9/22,6080.93,6077.46,6171.94,6070.36
2015/9/21,6077.22,6039,6079.78,6022.6
2015/9/18,6126.71,6077.75,6159.64,6077.75
2015/9/17,6078.17,6072.97,6185.19,6048.1
2015/9/16,6071.74,5933.89,6122.72,5933.75
2015/9/15,5933.47,5949.13,5992,5915.49
2015/9/14,5951.48,5951.4,6030.66,5916.02
2015/9/11,5950.51,5973.77,6090.61,5948.02
2015/9/10,5972.75,6099.56,6099.56,5929.82
2015/9/9,6100.57,5861.17,6129.2,5861.17
2015/9/8,5860.76,5655.18,5909.81,5648.01
2015/9/7,5654.38,5700.47,5793.68,5653.41
2015/9/4,5702.96,5736.06,5803.45,5654.29
2015/9/2,5735.82,5803.26,5870.73,5663.56
2015/9/1,5803.71,5972.9,5972.9,5799.16
2015/8/31,5976.29,6020.49,6077.26,5913.27
2015/8/28,6020.36,6061.97,6208.61,6009.37
2015/8/27,6061.81,5773.7,6093.52,5773.7
2015/8/26,5773.87,5832.43,5970.78,5755.82
2015/8/25,5832.56,5822.05,6008.93,5697.33
2015/8/24,5830.45,6201.43,6201.43,5777.21
2015/8/21,6204.61,6321.41,6321.41,6142.38
2015/8/20,6323.55,6467.82,6467.82,6286.58
2015/8/19,6468.47,6537.31,6580.93,6432.75
2015/8/18,6537.47,6646.52,6727.39,6523.16
2015/8/17,6646.84,6685.35,6686.29,6582.69
2015/8/14,6686.57,6694.22,6725.05,6674.61
2015/8/13,6692.16,6647.35,6744.2,6639.73
2015/8/12,6647.79,6812.79,6812.79,6603.01
2015/8/11,6812.9,6835.4,6969.67,6795.69
2015/8/10,6824.51,6765.95,6852.72,6682.39
2015/8/7,6766.06,6700.68,6804.46,6697.9
2015/8/6,6700.46,6735.1,6735.38,6673.78
2015/8/5,6731.84,6698.01,6758.3,6696.69
2015/8/4,6699.44,6679.64,6726.1,6627.17
2015/8/3,6683.28,6744.38,6744.38,6632.94
2015/7/31,6767.18,6740.36,6785.07,6724.54
2015/7/30,6740.47,6779.01,6850.32,6732.93
2015/7/29,6778.91,6732.23,6814.22,6709.18
2015/7/28,6731.93,6734.45,6888.92,6641.45
2015/7/27,6737.04,7031.74,7031.74,6706.28
2015/7/24,7036.62,7124.34,7124.34,7018.92
2015/7/23,7124.59,7077.78,7134.69,7051.23
2015/7/22,7077.98,7165.51,7165.51,7022.02
2015/7/21,7167.29,7090.58,7184.22,7069.41
2015/7/20,7090.05,7104.08,7159.12,7060.41
2015/7/17,7103.14,7016.05,7145.23,7016.05
2015/7/16,7013.36,6963.36,7014.02,6875.1
2015/7/15,6963.36,7063,7067.71,6907.8
2015/7/14,7049.81,7109.29,7121.34,6984.26
2015/7/13,7108.68,7013.46,7125.42,6945.74
2015/7/10,7015.1,6857.04,7076.04,6857.04
2015/7/9,6788.98,6442.02,6910.82,6408.36
2015/7/8,6442.23,6884.36,6885.15,6243.56
2015/7/7,6884.81,7102.41,7151.9,6856.55
2015/7/6,7102.16,7403.97,7517.85,6899.24
2015/7/3,7404.26,7525.02,7546.85,7364.78
2015/7/2,7524.73,7594.09,7619.64,7493.52
2015/6/30,7594.78,7469.77,7654.71,7418.76
2015/6/29,7467.65,7694.53,7718.45,7306.28
2015/6/26,7700.01,7847.7,7847.7,7644.91
2015/6/25,7888.64,7987.04,7988.42,7880.37
2015/6/24,7992.92,7936.71,8002.7,7936.71
2015/6/23,7936.12,7805.36,7964.13,7805.36
2015/6/22,7805.28,7741.22,7826.25,7729.4
2015/6/19,7701.24,7739.99,7849.96,7693.84
2015/6/18,7737.21,7786.76,7810.74,7726.62
2015/6/17,7786.69,7706.56,7820.13,7692.93
2015/6/16,7703.48,7879.14,7879.14,7700.08
2015/6/15,7878.26,8044.3,8044.3,7873.42
2015/6/12,8044.59,7905.58,8053.65,7905.58
2015/6/11,7903.7,7947.51,7965.02,7875.83
2015/6/10,7845.56,7958.49,8006.23,7835.73
2015/6/9,7954.85,8118.71,8119.02,7931.97
2015/6/8,8115.71,8080.82,8161.77,8024.85
2015/6/5,8080.99,8168.65,8211.15,8067.1
2015/6/4,8170,8194.98,8284.49,8019.41
2015/6/3,8196.25,8215.23,8246.05,8165.47
2015/6/2,8212.22,8267.69,8267.69,8168.1
2015/6/1,8269.19,8142.91,8326.33,8096.03
2015/5/29,8172.05,8235.01,8248.89,8119.81
2015/5/28,8218.41,8466.22,8479.12,8122.14
2015/5/27,8458.28,8501.13,8507.37,8420.41
2015/5/26,8500.5,8356.53,8584.66,8356.53
2015/5/22,8355.78,8218.12,8359.78,8218.12
2015/5/21,8218.1,8277.97,8278.16,8195.62
2015/5/20,8277.71,8341.57,8379.12,8247.37
2015/5/19,8341.76,8250.71,8366.23,8238.13
2015/5/18,8250.83,8307.13,8308.3,8190.96
2015/5/15,8306.98,8194.92,8343.88,8152.35
2015/5/14,8194.28,8198.84,8252.32,8174
2015/5/13,8199.48,8242.31,8289.18,8181.53
2015/5/12,8242.44,8351.07,8353.07,8236.85
2015/5/11,8350.95,8258.89,8386.13,8258.89
2015/5/8,8258.31,8205.4,8285.35,8161.11
2015/5/7,8106.76,8275.51,8275.51,8078.02
2015/5/6,8277.1,8354.41,8432.29,8245.84
2015/5/5,8356.47,8513.87,8577.44,8293.08
2015/5/4,8513.46,8502.01,8588.87,8479.78
2015/4/30,8501.77,8595.85,8596.12,8444.69
2015/4/29,8596.46,8651.89,8651.89,8528.97
2015/4/28,8651.27,8669.53,8706.76,8573.46
2015/4/27,8668.21,8549.75,8701.88,8549.75
2015/4/24,8549.44,8545.39,8600.59,8388.43
2015/4/23,8545.55,8669.87,8712.39,8532.94
2015/4/22,8591.42,8479.84,8612.16,8461.51
2015/4/21,8480.32,8232.07,8494.84,8232.07
2015/4/20,8231.66,8464.35,8508.06,8183.14
2015/4/17,8465.55,8497.67,8613.57,8459.84
2015/4/16,8497.76,8386.36,8506.36,8333.83
2015/4/15,8387.27,8327.83,8456.91,8315.03
2015/4/14,8327.14,8536.77,8536.77,8308.87
2015/4/13,8551.6,8246.61,8554.48,8246.61
2015/4/10,8246.19,8143.99,8284.38,8061.06
2015/4/9,8143.9,8181.42,8599.77,8083.11
2015/4/8,7940.72,7494.24,7943.85,7494.24
2015/4/2,7489.06,7387.2,7495.38,7387.2
2015/4/1,7387.07,7314.63,7391.82,7314.63
2015/3/31,7288.05,7245.37,7402.05,7245.37
2015/3/30,7246.87,7056.9,7293.82,7056.9
2015/3/27,7054.9,7050.8,7063.97,7023.3
2015/3/26,7050.36,7079.23,7087.54,7031.08
2015/3/25,7078.59,7082.31,7122.33,7060.05
2015/3/24,7082.26,7132.85,7132.85,7045.39
2015/3/23,7131.49,7098,7157.04,7098
2015/3/20,7097.91,7112.02,7154.93,7083.21
2015/3/19,7113.68,7033.26,7123.52,7033.26
2015/3/18,7033.26,6961.06,7063.05,6960.87
2015/3/17,6958.17,6954.6,7005.56,6934.99
2015/3/16,6953,6889.65,6963.39,6860.4
2015/3/13,6890.04,6847.68,6926.32,6847.14
2015/3/12,6849.18,6794.3,6888.21,6794.17
2015/3/11,6793.11,6816.4,6867.83,6789.51
2015/3/10,6844.93,6939.54,6939.6,6838.83
2015/3/9,6939.29,6931.64,6967.09,6858.13
2015/3/6,6931.58,6934.99,6964.34,6913.82
2015/3/5,6931.96,6957.69,7001.64,6910.7
2015/3/4,6957.78,7031.83,7034.7,6953.09
2015/3/3,7032,7141.31,7153.49,7017.24
2015/3/2,7141.27,7124.16,7195.67,7104.8
2015/2/27,7119.17,7145.18,7184.75,7119.17
2015/2/26,7147.58,7076.26,7156.05,7053.47
2015/2/25,7076.27,7090.43,7100.46,7046.11
2015/2/24,7063.53,7053.5,7071.54,7038.64
2015/2/23,7053.6,7047.46,7060.19,6989.51
2015/2/18,7047.54,7035.66,7057.14,7035.66
2015/2/17,7035.77,7014.58,7054.97,6992.56
2015/2/16,7013.89,7008.36,7029.51,7001.29
2015/2/13,7011.03,6937.03,7017.16,6937.03
2015/2/12,6936.63,6863.19,6949.12,6842.87
2015/2/11,6863.32,6901.5,6933.33,6861.71
2015/2/10,6901.29,6882.35,6928.7,6874.26
2015/2/9,6883.11,6933,6933.11,6859.66
2015/2/6,6934.55,6989.32,7005.84,6918.68
2015/2/5,6989.43,6965.85,7104.24,6958.01
2015/2/4,6959.57,6933.46,7009.19,6933.46
2015/2/3,6933.82,6862.83,6936.1,6835.36
2015/2/2,6863.47,6826.06,6866.17,6806.11
2015/1/30,6894.03,6930.68,6979.21,6876.8
2015/1/29,6930.22,7019,7019.38,6896.12
2015/1/28,7020.09,7023.3,7074.48,7005.77
2015/1/27,7024.59,7099.67,7121.44,6990.8
2015/1/26,7099.64,7099.22,7119.03,7053.5
2015/1/23,7099.11,7009.26,7113.09,7009.26
2015/1/22,7006.87,6984.76,7061.99,6984.76
2015/1/21,6983.5,6814.78,6990.84,6813.95
2015/1/20,6814.86,6706.59,6827.55,6706.59
2015/1/19,6705.73,6914.1,6914.1,6630.06
2015/1/16,6914.25,6947.42,6965.55,6893.71
2015/1/15,6990.97,6920.18,6998.25,6884.02
2015/1/14,6919.32,6952.77,7000.23,6896.52
2015/1/13,6953.13,6907.62,6970.31,6863.14
2015/1/12,6912.32,6949.98,6965.69,6867.4
2015/1/9,6950,6910.26,7051.26,6910.26
2015/1/8,6910.41,6856.48,6946.96,6856.45
2015/1/7,6856.38,6805.04,6877.13,6781.09
2015/1/6,6804.76,6856.56,6858.29,6755.84
2015/1/5,6857.95,6868.84,6945.02,6819.56
2015/1/2,6869.07,6750.88,6869.36,6750.88
